Total_Kicking_PTS,Total_defensive_PTS,Total_Offensive_PTS,pos,player,rank,id,team,game.week,opp,pass_yds,pass_td,pass_int,rush_yds,rush_td,rec,rec_yds,rec_td,def_sck,def_int,fum_forced,fum_recovered,fpts,tkl_solo,tkl_astd,tkl_loss,def_sck_yds,qb_hits,pass_def,def_td,fg,fg_att,fg_pct,fg_long,xp,xp_att,PassingYards_PTS,RushingYards_PTS,ReceivingYards_PTS,ReceivingYards_and_Rushing_Yards_SpecialRoundingCase,ReceivingTouchdowns_PTS,PassingTouchdowns_PTS,RushingTouchdowns_PTS,Fumbles_Lost_PTS,Interception_Offensive_PTS,AssistedTackles_PTS,SoloTackles_PTS,PassesDefended_PTS,Sacks_PTS + Assisted Sacks_PTS,Safeties_PTS,Interception_Defensive_PTS,SpecialTeamsTouchdowns_PTS,FumblesForced_PTS,FumblesRecovered,FumblesRecovered_PTS,ExtraPointsMade_PTS,FieldGoalsMade_PTS
,6.0,0.0,DL,Danny Striggow,300,26425,JAX,13,TEN,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,4.5,3.0,3.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,3.0,3.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,4.0,0.0,DL,Darius Robinson,479,25299,ARI,13,TB,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,2.5,1.0,3.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,3.0,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,4.0,0.0,DL,David Onyemata,373,18042,ATL,13,NYJ,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,3.5,1.0,3.0,1.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,3.0,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,1.0,0.0,DL,Elijah Roberts,697,26178,TB,13,ARI,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,1.0,0.0,DL,Emmanuel Ogbah,738,17958,JAX,13,TEN,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,3.0,0.0,DL,Eric Watts,461,25267,NYJ,13,ATL,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,2.5,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,1.0,2.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,4.0,0.0,DL,Greg Gaines,353,20764,TB,13,ARI,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,2.0,2.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,2.0,0.0,DL,Harrison Phillips,568,19900,NYJ,13,ATL,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,1.0,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,5.0,0.0,DL,Jalen Redmond,260,24281,MIN,13,SEA,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,5.5,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,1.0,2.0,0.0,0,0,0.0,0.0,0.0,1.0,2.0,,
,2.0,0.0,DL,James Lynch,516,21894,TEN,13,JAX,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,0.0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,3.0,0.0,DL,Justin Eboigbe,342,25211,LAC,13,LV,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,0.0,3.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,1.0,0.0,DL,Kalia Davis,708,23577,SF,13,CLE,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,2.0,0.0,DL,Kentavius Street,603,19952,ATL,13,NYJ,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,2.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,2.0,0.0,DL,LaCale London,602,22232,ATL,13,NYJ,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,2.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,1.0,0.0,DL,Levi Drake Rodriguez,663,25348,MIN,13,SEA,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,0.0,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,8.0,0.0,DL,Logan Hall,251,23383,TB,13,ARI,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,2.0,2.0,0.0,0,0,0.0,0.0,4.0,0.0,0.0,,
,6.0,0.0,DL,Micheal Clemons,232,23393,NYJ,13,ATL,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,0,6.4,2.0,0.0,1.0,4.0,1.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,0.0,2.0,0.0,4,0,0.0,0.0,0.0,0.0,0.0,,
,1.0,0.0,DL,Robert Beal Jr.,710,24394,SF,13,CLE,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,1.0,0.0,DL,Tyrion Ingram-Dawkins,726,26051,MIN,13,SEA,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,,0.0,C,Zach Frazier,889,24996,PIT,13,BUF,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,4.0,0.0,CB,A.J. Terrell Jr.,412,22075,ATL,13,NYJ,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,3.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,2.0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,2.0,0.0,CB,Akayleb Evans,620,23419,CAR,13,LAR,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,2.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,2.0,0.0,CB,Alontae Taylor,534,23431,NO,13,MIA,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,0.0,2.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,1.0,0.0,CB,Ameer Speed,662,24489,HOU,13,IND,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,0.0,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,3.0,0.0,CB,Asante Samuel Jr.,511,22807,PIT,13,BUF,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,2.0,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,6.0,0.0,CB,Azareye'h Thomas,261,26022,NYJ,13,ATL,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,5.5,2.0,3.0,1.0,0.0,0.0,1.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,3.0,2.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,0.0,0.0,CB,Benjamin St-Juste,900,22787,LAC,13,LV,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,9.0,0.0,CB,Brandin Echols,263,22808,PIT,13,BUF,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,1.0,0.0,0,5.5,0.0,1.0,0.0,0.0,0.0,2.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,1.0,0.0,2.0,0,0,6.0,0.0,0.0,0.0,0.0,,
,4.0,0.0,CB,Brandon Stephens,411,17691,NYJ,13,ATL,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,3.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,2.0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,5.0,0.0,CB,Byron Murphy Jr.,376,20888,MIN,13,SEA,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,3.5,2.0,3.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,3.0,2.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,3.0,0.0,CB,Cam Hart,432,25298,LAC,13,LV,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,0.0,3.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,5.0,0.0,CB,Charvarius Ward,348,20204,IND,13,HOU,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,2.0,3.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,6.0,0.0,CB,Chau Smith-Wade,297,25140,CAR,13,LAR,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,4.5,3.0,3.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,3.0,3.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,1.0,0.0,CB,Chris Lammons,714,20050,IND,13,HOU,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,23.0,0.0,CB,Christian Benford,42,23607,BUF,13,PIT,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,1.0,0.0,1,15.5,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,1.0,1.0,1.0,0,0,6.0,6.0,0.0,1.0,2.0,,
,1.0,0.0,CB,Christian Braswell,512,24483,JAX,13,TEN,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,0.0,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,1.0,0.0,CB,Cobee Bryant,631,26134,ATL,13,NYJ,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,0.0,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,2.0,0.0,CB,Cobie Durant,572,23552,LAR,13,CAR,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,1.0,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,3.0,0.0,CB,Darien Porter,408,26078,LV,13,LAC,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,0.0,3.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,1.0,0.0,CB,Darious Williams,677,20570,LAR,13,CAR,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,4.0,0.0,CB,Darrell Baker Jr.,379,23681,TEN,13,JAX,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,3.5,2.0,1.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,1.0,2.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,3.0,0.0,CB,Darrell Luter Jr.,378,24245,SF,13,CLE,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,3.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,1.0,2.0,,
,0.0,0.0,CB,Darren Hall,915,22829,ARI,13,TB,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,2.0,0.0,CB,Decamerion Richardson,530,25151,LV,13,LAC,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,0.0,2.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,6.0,0.0,CB,Dee Alford,231,23274,ATL,13,NYJ,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,6.5,4.0,1.0,1.0,0.0,0.0,1.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,1.0,4.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,2.0,0.0,CB,Denzel Burke,604,25017,ARI,13,TB,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,2.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,1.0,0.0,CB,Denzel Ward,639,19830,CLE,13,SF,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,0.0,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,1.0,0.0,CB,Derek Stingley Jr.,656,23334,HOU,13,IND,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,7.0,0.0,CB,Devon Witherspoon,271,24184,SEA,13,MIN,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,5.5,4.0,3.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,3.0,4.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,3.0,0.0,CB,Donte Jackson,481,19870,LAC,13,LV,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,2.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,1.0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,2.0,0.0,CB,Emmanuel Forbes Jr.,645,24108,LAR,13,CAR,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,2.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,1.0,0.0,CB,Eric Stokes,609,22786,LV,13,LAC,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,0.0,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,1.0,0.0,CB,Ethan Bonner,722,24642,MIA,13,NO,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,3.0,0.0,CB,Fabian Moreau,474,18972,MIN,13,SEA,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,2.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,1.0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,4.0,0.0,CB,Garrett Williams,388,24110,ARI,13,TB,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,3.5,3.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,1.0,3.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,1.0,0.0,CB,Greedy Vance,623,26487,LV,13,LAC,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,0.0,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,1.0,0.0,CB,Greg Newsome II,630,22877,JAX,13,TEN,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,0.0,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,2.0,0.0,CB,Isaac Yiadom,532,19901,NO,13,MIA,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,0.0,2.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,5.0,0.0,CB,Isaiah Rodgers,298,22139,MIN,13,SEA,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,4.5,4.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,1.0,4.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,5.0,0.0,CB,Jack Jones,352,23558,MIA,13,NO,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,2.0,3.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,7.0,0.0,CB,Jacob Parrish,227,26035,TB,13,ARI,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,6.5,6.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,1.0,6.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,9.0,0.0,CB,Jalen Ramsey,177,17919,PIT,13,BUF,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,7.5,6.0,3.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,3.0,6.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,4.0,0.0,CB,Jamel Dean,422,21064,TB,13,ARI,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,3.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,2.0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,3.0,0.0,CB,James Pierre,510,22068,PIT,13,BUF,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,2.0,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,3.0,0.0,CB,Jarrian Jones,407,25172,JAX,13,TEN,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,0.0,3.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,4.0,0.0,CB,Ja'Sir Taylor,414,23615,NYJ,13,ATL,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,3.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,2.0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,2.0,0.0,CB,Jaylon Jones,583,24208,IND,13,HOU,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,1.0,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,8.0,0.0,CB,Joey Porter Jr.,202,24126,PIT,13,BUF,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,7.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,2.0,6.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,2.0,0.0,CB,Josh Hayes,562,24480,TB,13,ARI,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,1.0,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,3.0,0.0,CB,Josh Jobe,475,23557,SEA,13,MIN,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,2.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,1.0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,1.0,0.0,CB,Josh Wallace,678,25131,LAR,13,CAR,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
